"STATION","DATE","CDSD","CLDD","DP01","DP10","DSND","DSNW","DT00","DT32","DX32","DX70","DX90","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","HTDD","PRCP","SNOW","TAVG","TMAX","TMIN"
"US1ILMCL013","2010-11",,,"7","4",,,,,,,,,,,"1.05",,,,"2.67",,,,
"US1ILMCL013","2010-12",,,"12","4","28","4",,,,,,,"9","6.6","0.65",,,,"2.11","19.8",,,
"US1ILMCL013","2011-01",,,"11","3","24","3",,,,,,,"4","3.5","0.96",,,,"1.76","7.9",,,
"US1ILMCL013","2011-02",,,"13","6","19","2",,,,,,,"13","12.0","0.88",,,,"2.87","16.9",,,
"US1ILMCL013","2011-03",,,"10","5","0","0",,,,,,,"0","0.3","1.05",,,,"2.24","0.3",,,
"US1ILMCL013","2011-04",,,"15","11",,,,,,,,,,,"1.19",,,,"6.10",,,,
"US1ILMCL013","2011-05",,,"14","9",,,,,,,,,,,"1.39",,,,"5.51",,,,
"US1ILMCL013","2011-06",,,"16","8",,,,,,,,,,,"1.66",,,,"5.30",,,,
"US1ILMCL013","2011-07",,,"7","3",,,,,,,,,,,"1.32",,,,"2.70",,,,
"US1ILMCL013","2011-08",,,"5","3",,,,,,,,,,,"1.14",,,,"1.86",,,,
"US1ILMCL013","2011-09",,,"10","7",,,,,,,,,,,"1.47",,,,"3.15",,,,
"US1ILMCL013","2011-10",,,"8","3",,,,,,,,,,,"1.72",,,,"2.63",,,,
"US1ILMCL013","2011-11",,,"9","7",,,,,,,,,,,"0.86",,,,"3.54",,,,
"US1ILMCL013","2011-12",,,"10","7",,"0",,,,,,,,"0.3","2.20",,,,"4.03","0.3",,,
"US1ILMCL013","2012-01",,,"11","5","8","2",,,,,,,"4","3.9","0.41",,,,"1.37","7.2",,,
"US1ILMCL013","2012-02",,,"8","2","1","1",,,,,,,"1","1.0","0.75",,,,"1.35","1.7",,,
"US1ILMCL013","2012-03",,,"9","3",,"0",,,,,,,,"0.5","0.48",,,,"1.12","0.5",,,
"US1ILMCL013","2012-04",,,"10","7",,,,,,,,,,,"1.07",,,,"3.43",,,,
"US1ILMCL013","2012-05",,,"8","5",,,,,,,,,,,"0.81",,,,"1.96",,,,
"US1ILMCL013","2012-06",,,"7","4",,,,,,,,,,,"1.05",,,,"2.35",,,,
"US1ILMCL013","2012-07",,,"5","2",,,,,,,,,,,"2.28",,,,"2.64",,,,
"US1ILMCL013","2012-08",,,"8","5",,,,,,,,,,,"1.82",,,,"5.56",,,,
"US1ILMCL013","2012-09",,,"10","7",,,,,,,,,,,"3.12",,,,"6.40",,,,
"US1ILMCL013","2012-10",,,"13","8",,,,,,,,,,,"1.62",,,,"5.98",,,,
"US1ILMCL013","2012-11",,,"6","2",,,,,,,,,,,"0.55",,,,"0.83",,,,
"US1ILMCL013","2012-12",,,"10","5",,,,,,,,,,,"0.74",,,,"2.10",,,,
"US1ILMCL013","2013-01",,,"9","6","7","1",,,,,,,"1","1.4","1.74",,,,"3.35","1.5",,,
"US1ILMCL013","2013-02",,,"10","7","6","2",,,,,,,"3","3.2","0.76",,,,"2.65","6.4",,,
"US1ILMCL036","2014-08",,,"14","7",,,,,,,,,,,"0.55",,,,"2.50",,,,
"US1ILMCL036","2014-09",,,"8","7",,,,,,,,,,,"1.58",,,,"5.84",,,,
"US1ILMCL036","2014-10",,,"13","7",,,,,,,,,,,"1.72",,,,"3.97",,,,
"US1ILMCL036","2015-07",,,"9","5",,,,,,,,,,,"3.31",,,,"6.57",,,,
"US1ILMCL037","2015-09",,,"8","6",,,,,,,,,,,"2.60",,,,"4.95",,,,
"US1ILMCL037","2015-11",,,"10","8",,,,,,,,,,,"1.25",,,,"4.81",,,,
"US1ILMCL037","2015-12",,,"14","9",,,,,,,,,,,"1.72",,,,"6.88",,,,
"US1ILMCL037","2016-01",,,"6","4",,,,,,,,,,,"0.40",,,,"0.97",,,,
"US1ILMCL037","2016-03",,,"8","6",,,,,,,,,,,"1.14",,,,"3.07",,,,
"US1ILMCL037","2016-04",,,"5","4",,,,,,,,,,,"0.45",,,,"1.52",,,,
"US1ILMCL038","2016-05",,,"14","10",,,,,,,,,,,"1.28",,,,"5.72",,,,
"US1ILMCL038","2016-06",,,"10","5",,,,,,,,,,,"1.85",,,,"3.26",,,,
"US1ILMCL038","2016-07",,,"14","11",,,,,,,,,,,"2.27",,,,"7.96",,,,
"US1ILMCL038","2016-08",,,"11","8",,,,,,,,,,,"3.11",,,,"5.96",,,,
"US1ILMCL038","2016-09",,,"9","6",,,,,,,,,,,"0.97",,,,"2.57",,,,
"US1ILMCL038","2016-10",,,"10","6",,,,,,,,,,,"0.79",,,,"2.14",,,,
"US1ILMCL038","2016-12",,,"9","4",,"1",,,,,,,,"2.7","0.42",,,,"1.20","3.7",,,
"US1ILMCL017","2015-11",,,"13","9",,,,,,,,,,,"1.26",,,,"4.95",,,,
"US1ILMCL039","2016-07",,,"12","10","0","0",,,,,,,"0","0.0","2.60",,,,"7.24","0.0",,,
"US1ILMCL039","2016-09",,,"7","7","0","0",,,,,,,"0","0.0","1.37",,,,"3.35","0.0",,,
"US1ILMCL039","2016-10",,,"7","5","0","0",,,,,,,"0","0.0","0.42",,,,"1.29","0.0",,,
"US1ILMCL039","2016-11",,,"7","5","0","0",,,,,,,"0","0.0","1.10",,,,"2.94","0.0",,,
"US1ILMCL019","2009-07",,,"10","5",,,,,,,,,,,"0.99",,,,"3.47",,,,
"US1ILMCL019","2009-08",,,"11","8",,,,,,,,,,,"1.10",,,,"5.85",,,,
"US1ILMCL019","2012-07",,,"5","2",,"0",,,,,,,,"0.0","0.72",,,,"0.89","0.0",,,
"US1ILMCL019","2012-08",,,"7","5",,,,,,,,,,,"1.81",,,,"4.24",,,,
"US1ILMCL019","2012-09",,,"10","6",,,,,,,,,,,"1.47",,,,"4.18",,,,
"USC00116200","1990-01","0","0","8","4","2","1","0","25","1","0","0","11","1","1.0","1.32","61",,"876","2.54","1.0","36.7","46.1","27.4"
"USC00116200","1990-02","0","0","9","6","2","1","0","22","3","0","0","5","1","2.0","2.00","62",,"781","5.13","2.6","35.9","45.7","26.1"
"USC00116200","1990-03",,,"12","8","0","0","0","14",,,,"15","0","0.0","1.64",,,,"4.54","0.0",,,"34.9"
"USC00116200","1990-04",,,"11","4","0","0","0","11",,,,"19","0","0.0","0.45",,,,"1.43","0.0",,,"40.5"
"USC00116200","1990-05",,,"13","12","0","0","0","0",,,,"36","0","0.0","1.21",,,,"7.03","0.0",,,"48.5"
"USC00116200","1990-06",,"256","13","8","0","0","0","0","0","29","6","46","0","0.0","2.60","95",,"15","7.85","0.0","73.0","84.1","61.9"
"USC00116200","1990-07",,"250","10","8","0","0","0","0","0","30","6","54","0","0.0","1.90","98","4","4","5.54","0.0","72.9","83.5","62.4"
"USC00116200","1990-08",,"230","8","6","0","0","0","0","0","31","5","49","0","0.0","1.08","95","10","6","3.19","0.0","72.2","83.3","61.2"
"USC00116200","1990-09",,"142","9","4","0","0","0","0","0","21","4","36","0","0.0","0.28","95","127","117","0.96","0.0","65.8","77.0","54.6"
"USC00116200","1990-10",,"4","12","6","0","0","0","13","0","10","0","27","0","0.0","1.00","85","580","453","3.72","0.0","50.5","63.6","37.5"
"USC00116200","1990-11",,"0","7","6","0","0","0","15","0","5","0","19","0","0.0","1.41","74","1202","621","3.79","0.0","44.3","54.9","33.7"
"USC00116200","1990-12",,"0","12","9","7","2","6","29","9","0","0","-5","4","3.0","2.64","58","2373","1171","6.61","5.1","27.2","36.4","18.0"
"USC00116200","1991-01","0","0","9","6","25","3","4","31","23","0","0","-3","3","2.5","0.35","42","3737","1364","1.46","7.4","21.0","29.0","13.0"
"USC00116200","1991-02","0","0","6","1","4","0","1","27","5","0","0","0","3","0.7","0.40","58","4624","888","0.56","0.9","31.7","40.5","22.9"
"USC00116200","1991-03","2","2","10","4","1","0","0","21","2","4","0","17","1","0.7","1.02","81","5374","750","2.56","0.7","40.5","51.7","29.3"
"USC00116200","1991-04","17","14","9","4","0","0","0","3","0","11","0","28","0","0.0","1.20","82","5690","315","2.72","0.0","55.0","66.7","43.2"
"USC00116200","1991-05","176","160","17","12","0","0","0","0","0","25","3","38","0","0.0","1.35","93","5772","83","6.26","0.0","68.0","78.7","57.3"
"USC00116200","1991-06","484","308","3","2","0","0","0","0","0","30","12","54","0","0.0","0.70","99","5772","0","1.30","0.0","75.3","87.5","63.0"
"USC00116200","1991-07","794","310","9","2","0","0","0","0","0","31","12","52","0","0.0","0.84","98","0","0","1.33","0.0","75.9","87.9","63.9"
"USC00116200","1991-08","1082","287","8","5","0","0","0","0","0","30","12","52","0","0.0","0.93","99","1","1","1.80","0.0","74.2","86.3","62.2"
"USC00116200","1991-09","1228","146","9","4","0","0","0","4","0","21","6","32","0","0.0","0.67","95","170","169","1.66","0.0","64.2","77.5","51.0"
"USC00116200","1991-10","1238","10","13","12","0","0","0","6","0","10","0","28","0","0.0","1.91","84","540","370","7.35","0.0","53.4","64.8","42.0"
"USC00116200","1991-11","1238","0","13","6","3","1","0","23","7","1","0","2","2","1.5","1.69","70","1428","888","3.78","1.7","33.3","43.5","23.1"
"USC00116200","1991-12","1238","0","7","6","4","1","2","29","8","0","0","-3","2","2.0","0.88","64","2479","1051","2.80","2.2","31.1","39.4","22.8"
"USC00116200","1992-01","0","0","9","5","15","3","4","25","4","0","0","-10","5","2.5","0.25","47","3566","1088","1.07","6.3","29.0","37.0","21.0"
"USC00116200","1992-02","0","0","8","4","0","0","0","26","3","0","0","9","0","0.3","0.76","60","4470","904","1.44","0.3","33.8","42.6","25.0"
"USC00116200","1992-03","0","0","12","5","2","1","0","19","3","2","0","11","1","1.0","0.87","72","5233","763","2.40","2.1","40.4","51.2","29.6"
"USC00116200","1992-04","0","0","14","6","0","0","0","11","0","8","0","21","0","0.0","0.50","81","5737","504","1.96","0.0","48.2","60.5","35.9"
"USC00116200","1992-05","51","51","4","2","0","0","0","3","0","22","0","31","0","0.0","0.43","88","5935","198","0.55","0.0","60.3","74.3","46.2"
"USC00116200","1992-06","187","136","8","5","0","0","0","0","0","28","2","42","0","0.0","0.50","90","5963","27","1.32","0.0","68.6","82.2","55.0"
"USC00116200","1992-07","383","196","17","13","0","0","0","0","0","31","1","54","0","0.0","3.70","92","0","0","13.74","0.0","71.3","81.6","61.0"
"USC00116200","1992-08","490","108","6","4","0","0","0","0","0","30","2","45","0","0.0","0.55","93","45","45","1.57","0.0","67.0","79.4","54.7"
"USC00116200","1992-09","558","68","8","5","0","0","0","0","0","22","0","34","0","0.0","1.40","87","191","146","3.14","0.0","62.4","74.8","50.0"
"USC00116200","1992-10","560","2","9","3","0","0","0","6","0","9","0","20","0","0.0","0.50","81","619","429","1.30","0.0","51.2","64.1","38.3"
"USC00116200","1992-11","560","0","18","12","0","0","0","20","1","0","0","19","0","0.0","1.30","63","1452","832","6.24","0.0","37.3","44.5","30.0"
"USC00116200","1992-12","560","0","10","7","7","1","1","30","9","0","0","0","2","2.0","1.01","59","2605","1154","3.16","2.7","27.8","36.8","18.8"
"USC00116200","1993-01","0","0","8","5","12","1","0","30","15","0","0","2","4","4.0","2.34","57","3816","1211","4.83","4.5","26.0","35.4","16.5"
"USC00116200","1993-02","0","0","8","5","13","4","5","28","13","0","0","-8","11","6.0","0.65","59","4979","1163","2.20","13.6","23.4","33.8","13.1"
"USC00116200","1993-03","0","0","16","8",,"1","0","27","5","1","0","1",,"1.5","0.97","74","5951","972","3.52","2.8","33.6","43.7","23.6"
"USC00116200","1993-04","0","0","14","9","0","0","0","11","0","5","0","19","0","0.0","1.72","75","6490","538","4.96","0.0","47.1","58.8","35.3"
"USC00116200","1993-05","45","45","10","7","0","0","0","0","0","23","0","34","0","0.0","0.90","88","6626","136","3.34","0.0","62.1","75.2","49.0"
"USC00116200","1993-06","227","182","14","12","0","0","0","0","0","25","4","35","0","0.0","2.47","94","6690","64","10.11","0.0","68.9","81.1","56.7"
"USC00116200","1993-07","506","279","18","13","0","0","0","0","0","31","6","51","0","0.0","1.83","95","0","0","6.89","0.0","74.0","85.0","63.0"
"USC00116200","1993-08","762","256","19","11","0","0","0","0","0","31","6","50","0","0.0","1.44","94","7","7","7.38","0.0","73.0","84.5","61.5"
"USC00116200","1993-09","776","14","18","8","0","0","0","1","0","19","0","31","0","0.0","3.23","84","198","191","10.99","0.0","59.1","70.6","47.6"
"USC00116200","1993-10","779","3","4","4","0","0","0","9","0","8","0","21","0","0.0","1.90","81","686","488","3.95","0.0","49.4","62.1","36.6"
"USC00116200","1993-11","779","0","12","6","0","0","0","20","3","0","0","12","0","0.2","0.87","67","1505","819","3.72","0.2","37.7","47.7","27.7"
"USC00116200","1993-12","779","0","11","4","8","2","1","29","11","0","0","-4","3","2.0","0.45","56","2630","1124","1.46","3.5","28.7","36.7","20.7"
"USC00116200","1994-01","0","0","11","6","15","4","11","31","15","0","0","-20","5","2.5","0.48","46","4082","1452","1.61","7.8","16.8","26.1","7.4"
"USC00116200","1994-02","0","0","8","5","13","4","6","26","15","0","0","-8","9","4.0","0.60","63","5253","1171","1.93","9.1","23.2","34.9","11.4"
"USC00116200","1994-03","0","0","5","2","4","0","0","24","0","2","0","13","7","0.0","0.71","77","6068","815","1.33","0.0","37.7","49.5","25.8"
"USC00116200","1994-04","4","4","13","8","1","0","0","5","0","8","0","21","1","0.5","2.51","84","6517","449","4.72","0.5","50.2","62.3","38.1"
"USC00116200","1994-05","56","52","7","5","0","0","0","0","0","21","0","33","0","0.0","0.79","89","6722","205","2.41","0.0","60.1","73.5","46.6"
"USC00116200","1994-06","325","269","11","4","0","0","0","0","0","28","12","49","0","0.0","0.37","95","6738","16","1.15","0.0","73.4","85.0","61.8"
"USC00116200","1994-07","576","251","5","3","0","0","0","0","0","31","4","52","0","0.0","0.64","93","2","2","1.34","0.0","73.0","83.6","62.4"
"USC00116200","1994-08","726","150","11","9","0","0","0","0","0","28","0","52","0","0.0","1.48","88","20","18","5.04","0.0","69.3","80.2","58.5"
"USC00116200","1994-09","810","84","6","4","0","0","0","0","0","22","1","44","0","0.0","1.04","90","112","91","2.05","0.0","64.8","76.2","53.4"
"USC00116200","1994-10","815","5","7","5","0","0","0","4","0","10","0","31","0","0.0","0.76","81","445","334","1.91","0.0","54.4","65.3","43.5"
"USC00116200","1994-11","815","0","11","11","0","0","0","16","0","1","0","24","0","0.0","1.94","73","1079","634","5.62","0.0","43.9","53.7","34.0"
"USC00116200","1994-12","815","0","11","3","0","0","0","24","5","0","0","10","0","0.0","1.63","58","2044","965","2.33","0.0","33.9","41.4","26.3"
"USC00116200","1995-01","0","0","12","5","10","2","3","30","18","0","0","-2","2","1.0","2.32","53","3314","1270","4.09","2.7","22.7","30.4","15.1"
"USC00116200","1995-02","0","0","5","2","3","1","4","28","9","0","0","-2","1","1.0","0.22","61","4400","1086","0.43","2.3","26.2","36.7","15.7"
"USC00116200","1995-03","0","0","9","6",,"0","0","14","5","6","0","11",,"0.1","1.28","75","5136","735","2.63","0.1","41.3","50.7","31.9"
"USC00116200","1995-04","0","0","15","9","0","0","0","6","0","5","0","23","0","0.0","0.95","78","5661","525","5.30","0.0","47.5","58.1","36.9"
"USC00116200","1995-05","8","8","11","11","0","0","0","0","0","17","0","41","0","0.0","1.78","81","5859","199","7.72","0.0","58.2","67.3","49.2"
"USC00116200","1995-06","263","255","9","7","0","0","0","0","0","29","7","51","0","0.0","1.39","96","5871","11","3.20","0.0","73.1","83.8","62.5"
"USC00116200","1995-07","584","321","10","6","0","0","0","0","0","31","9","54","0","0.0","1.01","100","1","1","3.41","0.0","76.4","86.2","66.7"
"USC00116200","1995-08","1045","461","11","8","0","0","0","0","0","31","16","63","0","0.0","2.25","94","1","0","7.12","0.0","79.9","88.6","71.1"
"USC00116200","1995-09","1108","63","5","4","0","0","0","1","0","24","0","32","0","0.0","0.70","88","133","133","1.29","0.0","62.9","74.7","51.1"
"USC00116200","1995-10","1119","11","12","7","0","0","0","0","0","14","0","33","0","0.0","0.99","84","454","321","3.85","0.0","54.5","66.1","42.9"
"USC00116200","1995-11","1119","0","7","3","4","1","0","23","4","0","0","15","1","1.0","1.35","65","1375","921","2.14","1.0","34.3","42.9","25.7"
"USC00116200","1995-12","1119","0","5","3","11","2","4","31","15","0","0","-3","3","3.0","0.35","62","2598","1223","0.70","5.0","25.5","34.7","16.4"
"USC00116200","1996-01","0","0","11","6","11","3","4","26","14","0","0","-11","3","1.5","0.68","59","3674","1076","1.47","5.4","23.5","32.7","14.2"
"USC00116200","1996-02","0","0","5","3",,"0","5","23","10","1","0","-18",,"0.8","0.77","71","4668","994","1.03","1.2","28.1","38.8","17.4"
"USC00116200","1996-03","0","0","11","5",,"1","0","26","8","0","0","1",,"1.0","0.73","67","5635","967","2.04","1.5","32.6","42.3","22.9"
"USC00116200","1996-04","0","0","11","7","0","0","0","10","0","7","0","22","0","0.0","0.81","78","6198","563","3.02","0.0","46.2","58.1","34.4"
"USC00116200","1996-05","74","74","19","12","0","0","0","0","0","10","3","36","0","0.0","1.38","92","6417","218","6.09","0.0","59.8","68.9","50.7"
"USC00116200","1996-06","267","193","10","5","0","0","0","0","0","25","6","49","0","0.0","0.60","93","6443","26","1.89","0.0","71.3","80.1","62.5"
"USC00116200","1996-07","505","238","10","6","0","0","0","0","0","30","5","53","0","0.0","2.00","93","4","4","3.84","0.0","72.8","82.7","62.9"
"USC00116200","1996-08","763","259","3","1","0","0","0","0","0","31","5","57","0","0.0","0.43","93","4","0","0.47","0.0","73.8","82.9","64.8"
"USC00116200","1996-09","843","80","6","4","0","0","0","0","0","22","0","41","0","0.0","0.68","86","107","103","1.56","0.0","64.4","75.1","53.7"
"USC00116200","1996-10","859","16","8","4","0","0","0","3","0","12","0","27","0","0.0","0.83","80","445","338","2.46","0.0","54.6","65.7","43.4"
"USC00116200","1996-11","859","0","11","6","0","0","0","25","7","0","0","11","0","0.0","1.14","65","1373","928","2.86","0.0","33.1","39.7","26.5"
"USC00116200","1996-12","859","0","15","7","4","1","0","24","9","0","0","2","1","1.0","0.24","58","2390","1017","1.40","2.0","28.7","35.8","21.6"
"USC00116200","1997-01","0","0","11","8","17","6","9","26","20","0","0","-10","11","3.5","0.35","65","3746","1356","2.19","17.0","18.6","27.8","9.5"
"USC00116200","1997-02","0","0","12","5","3","2","0","25","10","0","0","14","2","2.0","1.23","61","4684","938","3.64","3.6","31.5","37.6","25.4"
"USC00116200","1997-03","0","0","14","5","0","0","0","24","1","3","0","13","0","0.0","0.59","77","5468","784","2.04","0.0","39.7","50.6","28.8"
"USC00116200","1997-04","0","0","11","7","1","1","0","9","0","3","0","17","4","4.0","0.91","73","5931","463","2.87","4.0","46.8","56.7","36.8"
"USC00116200","1997-05","21","21","17","8","0","0","0","1","0","11","0","31","0","0.0","1.08","85","6190","259","3.28","0.0","56.7","67.2","46.3"
"USC00116200","1997-06","202","181","13","7","0","0","0","0","0","25","5","51","0","0.0","0.53","94","6223","33","2.22","0.0","70.4","79.8","61.0"
"USC00116200","1997-07","494","291","7","5","0","0","0","0","0","29","8","51","0","0.0","1.22","96","12","12","2.81","0.0","74.8","84.4","65.1"
"USC00116200","1997-08","658","164","15","8","0","0","0","0","0","30","2","51","0","0.0","1.77","91","23","10","4.87","0.0","69.9","78.9","61.0"
"USC00116200","1997-09","771","113","9","7","0","0","0","0","0","27","0","45","0","0.0","1.41","89","81","58","2.91","0.0","66.8","78.0","55.6"
"USC00116200","1997-10","833","62","9","5","0","0","0","6","0","12","0","27","0","0.0","0.57","88","472","390","1.63","0.0","54.4","64.6","44.2"
"USC00116200","1997-11","833","0","13","6","4","1","0","17","2","0","0","17","1","1.0","0.57","68","1275","803","2.35","2.1","38.2","45.0","31.5"
"USC00116200","1997-12","833","0","15","4","8","2","0","27","10","0","0","15","4","3.5","0.50","53","2315","1040","1.59","5.8","31.4","36.3","26.6"
"USC00116200","1998-01","0","0","16","8","22","2","0","23","14","0","0","2","3","1.5","0.95","58","3314","999","3.35","3.2","30.2","36.0","24.4"
"USC00116200","1998-02","0","0","11","5","0","0","0","15","0","0","0","23","0","0.0","0.77","62","4046","732","2.56","0.0","38.8","45.0","32.7"
"USC00116200","1998-03","8","8","16","9",,"3","0","20","5","4","0","5",,"2.5","1.03","77","4879","833","4.81","5.5","38.4","45.0","31.8"
"USC00116200","1998-04","8","0","15","11","0","0","0","2","0","5","0","30","0","0.0","2.16","76","5276","397","5.90","0.0","51.7","61.2","42.2"
"USC00116200","1998-05","131","123","14","12","0","0","0","0","0","23","2","48","0","0.0","1.19","92","5336","60","5.38","0.0","67.2","76.4","58.0"
"USC00116200","1998-06","343","212","16","9","0","0","0","0","0","25","5","46","0","0.0","1.37","94","5378","42","7.05","0.0","71.3","80.1","62.5"
"USC00116200","1998-07","637","294","3","3","0","0","0","0","0","31","3","58","0","0.0","1.49","94","0","0","2.35","0.0","75.5","84.6","66.4"
"USC00116200","1998-08","928","290","10","7","0","0","0","0","0","31","2","60","0","0.0","1.86","91","0","0","4.35","0.0","74.4","83.8","64.9"
"USC00116200","1998-09","1109","181","9","3","0","0","0","0","0","29","5","45","0","0.0","0.56","94","29","29","1.01","0.0","70.1","82.2","58.0"
"USC00116200","1998-10","1111","2","12","8",,"0","0","3","0","9","0","31",,"0.0","0.94","80","346","317","2.95","0.0","54.8","65.8","43.9"
"USC00116200","1998-11","1111","0","10","3","0","0","0","11","0","0","0","20","0","0.1","0.78","69","975","629","1.44","0.1","43.3","53.6","33.1"
"USC00116200","1998-12","1111","0","8","5","0","1","1","23","6","1","0","0","0","3.5","0.76","71","1975","1000","1.91","3.5","32.7","41.8","23.7"
"USC00116200","1999-01","0","0","13","5","22","2","8","30","14","0","0","-14","18","12.0","1.20","56","3222","1247","2.78","16.9","23.0","32.5","13.5"
"USC00116200","1999-02","0","0","15","9","3","3","0","24","2","0","0","15","2","1.7","0.53","69","4078","856","2.39","4.6","34.4","43.1","25.8"
"USC00116200","1999-03","0","0","5","3","6","1","0","27","4","1","0","14","6","6.0","0.93","71","4966","888","1.60","6.1","36.4","46.7","26.0"
"USC00116200","1999-04","2","2","14","11","0","0","0","0","0","6","0","34","0","0.0","1.45","78","5337","371","5.26","0.0","52.7","62.6","42.8"
"USC00116200","1999-05","62","60","10","9","0","0","0","0","0","25","0","45","0","0.0","1.63","86","5432","95","5.66","0.0","63.9","74.6","53.2"
"USC00116200","1999-06","303","241","10","7","0","0","0","0","0","27","6","49","0","0.0","2.78","95","5452","20","7.36","0.0","72.4","81.7","63.1"
"USC00116200","1999-07","720","416","6","5","0","0","0","0","0","31","15","53","0","0.0","1.34","97","0","0","3.19","0.0","78.4","88.1","68.8"
"USC00116200","1999-08","907","187","8","5","0","0","0","0","0","31","1","53","0","0.0","1.62","90","2","2","4.51","0.0","71.0","81.2","60.7"
"USC00116200","1999-09","994","87","5","2","0","0","0","0","0","26","4","37","0","0.0","0.95","92","93","92","1.26","0.0","64.8","77.9","51.8"
"USC00116200","1999-10","1000","6","9","4","0","0","0","7","0","13","0","26","0","0.0","0.83","81","411","318","1.87","0.0","54.1","67.2","41.1"
"USC00116200","1999-11","1000","0","3","1","0","0","0","12","0","6","0","18","0","0.0","0.31","78","925","514","0.40","0.0","47.5","59.2","35.9"
"USC00116200","1999-12","1000","0","15","7","11","2","0","27","10","0","0","3","2","1.3","0.67","61","1945","1020","2.19","4.6","31.1","39.7","22.5"
"USC00116200","2000-01","0","0","9","5","12","4","4","28","17","0","0","-4","9","4.3","0.70","61","3164","1219","1.50","10.6","25.7","34.2","17.1"
"USC00116200","2000-02","0","0","8","2",,"0","0","23","4","1","0","9",,"0.1","0.75","71","4004","839","1.22","0.1","36.1","45.3","26.8"
"USC00116200","2000-03","0","0","9","6","0","0","0","15","0","4","0","18","0","0.0","0.95","79","4619","616","2.68","0.0","45.1","56.2","34.1"
"USC00116200","2000-04","0","0","10","7","0","0","0","5","0","9","0","27","0","0.0","0.71","77","5025","406","2.50","0.0","51.1","62.5","39.6"
"USC00116200","2000-05","74","74","16","7","0","0","0","0","0","24","0","39","0","0.0","1.74","86","5111","86","5.55","0.0","64.4","75.2","53.5"
