"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","2016","YEAR","","COUNTY","MINNESOTA","27","NORTH CENTRAL","20","OTHER (COMBINED) COUNTIES","","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","254,000",""
"SURVEY","2016","YEAR","","COUNTY","MINNESOTA","27","NORTHEAST","30","ST. LOUIS","137","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","31,000",""
"SURVEY","2016","YEAR","","COUNTY","MINNESOTA","27","NORTHWEST","10","BECKER","005","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","9,056,000",""
"SURVEY","2016","YEAR","","COUNTY","MINNESOTA","27","NORTHWEST","10","CLAY","027","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","24,536,000",""
"SURVEY","2016","YEAR","","COUNTY","MINNESOTA","27","NORTHWEST","10","KITTSON","069","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","2,295,000",""
"SURVEY","2016","YEAR","","COUNTY","MINNESOTA","27","NORTHWEST","10","MAHNOMEN","087","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","6,606,000",""
"SURVEY","2016","YEAR","","COUNTY","MINNESOTA","27","NORTHWEST","10","MARSHALL","089","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","6,666,000",""
"SURVEY","2016","YEAR","","COUNTY","MINNESOTA","27","NORTHWEST","10","NORMAN","107","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","17,736,000",""
"SURVEY","2016","YEAR","","COUNTY","MINNESOTA","27","NORTHWEST","10","OTHER (COMBINED) COUNTIES","","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","3,495,000",""
"SURVEY","2016","YEAR","","COUNTY","MINNESOTA","27","NORTHWEST","10","POLK","119","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","14,181,000",""
"SURVEY","2016","YEAR","","COUNTY","MINNESOTA","27","NORTHWEST","10","RED LAKE","125","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","3,086,000",""
"SURVEY","2016","YEAR","","COUNTY","MINNESOTA","27","SOUTH CENTRAL","80","BLUE EARTH","013","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","36,219,000",""
"SURVEY","2016","YEAR","","COUNTY","MINNESOTA","27","SOUTH CENTRAL","80","BROWN","015","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","29,478,000",""
"SURVEY","2016","YEAR","","COUNTY","MINNESOTA","27","SOUTH CENTRAL","80","FARIBAULT","043","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","44,400,000",""
"SURVEY","2016","YEAR","","COUNTY","MINNESOTA","27","SOUTH CENTRAL","80","FREEBORN","047","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","39,912,000",""
"SURVEY","2016","YEAR","","COUNTY","MINNESOTA","27","SOUTH CENTRAL","80","LE SUEUR","079","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","18,820,000",""
"SURVEY","2016","YEAR","","COUNTY","MINNESOTA","27","SOUTH CENTRAL","80","MARTIN","091","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","49,000,000",""
"SURVEY","2016","YEAR","","COUNTY","MINNESOTA","27","SOUTH CENTRAL","80","NICOLLET","103","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","25,127,000",""
"SURVEY","2016","YEAR","","COUNTY","MINNESOTA","27","SOUTH CENTRAL","80","RICE","131","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","16,028,000",""
"SURVEY","2016","YEAR","","COUNTY","MINNESOTA","27","SOUTH CENTRAL","80","STEELE","147","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","23,199,000",""
"SURVEY","2016","YEAR","","COUNTY","MINNESOTA","27","SOUTH CENTRAL","80","WASECA","161","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","24,062,000",""
"SURVEY","2016","YEAR","","COUNTY","MINNESOTA","27","SOUTH CENTRAL","80","WATONWAN","165","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","24,570,000",""
"SURVEY","2016","YEAR","","COUNTY","MINNESOTA","27","SOUTHEAST","90","DAKOTA","037","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","17,454,000",""
"SURVEY","2016","YEAR","","COUNTY","MINNESOTA","27","SOUTHEAST","90","DODGE","039","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","25,033,000",""
"SURVEY","2016","YEAR","","COUNTY","MINNESOTA","27","SOUTHEAST","90","FILLMORE","045","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","34,236,000",""
"SURVEY","2016","YEAR","","COUNTY","MINNESOTA","27","SOUTHEAST","90","GOODHUE","049","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","28,629,000",""
"SURVEY","2016","YEAR","","COUNTY","MINNESOTA","27","SOUTHEAST","90","HOUSTON","055","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","10,575,000",""
"SURVEY","2016","YEAR","","COUNTY","MINNESOTA","27","SOUTHEAST","90","MOWER","099","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","40,825,000",""
"SURVEY","2016","YEAR","","COUNTY","MINNESOTA","27","SOUTHEAST","90","OLMSTED","109","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","22,739,000",""
"SURVEY","2016","YEAR","","COUNTY","MINNESOTA","27","SOUTHEAST","90","WABASHA","157","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","16,858,000",""
"SURVEY","2016","YEAR","","COUNTY","MINNESOTA","27","SOUTHEAST","90","WINONA","169","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","13,695,000",""
"SURVEY","2016","YEAR","","COUNTY","MINNESOTA","27","SOUTHWEST","70","COTTONWOOD","033","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","35,500,000",""
"SURVEY","2016","YEAR","","COUNTY","MINNESOTA","27","SOUTHWEST","70","JACKSON","063","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","36,767,000",""
"SURVEY","2016","YEAR","","COUNTY","MINNESOTA","27","SOUTHWEST","70","LINCOLN","081","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","22,623,000",""
"SURVEY","2016","YEAR","","COUNTY","MINNESOTA","27","SOUTHWEST","70","LYON","083","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","37,477,000",""
"SURVEY","2016","YEAR","","COUNTY","MINNESOTA","27","SOUTHWEST","70","MURRAY","101","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","33,054,000",""
"SURVEY","2016","YEAR","","COUNTY","MINNESOTA","27","SOUTHWEST","70","NOBLES","105","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","37,572,000",""
"SURVEY","2016","YEAR","","COUNTY","MINNESOTA","27","SOUTHWEST","70","PIPESTONE","117","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","20,673,000",""
"SURVEY","2016","YEAR","","COUNTY","MINNESOTA","27","SOUTHWEST","70","REDWOOD","127","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","47,156,000",""
"SURVEY","2016","YEAR","","COUNTY","MINNESOTA","27","SOUTHWEST","70","ROCK","133","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","27,082,000",""
"SURVEY","2016","YEAR","","COUNTY","MINNESOTA","27","WEST CENTRAL","40","BIG STONE","011","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","17,872,000",""
"SURVEY","2016","YEAR","","COUNTY","MINNESOTA","27","WEST CENTRAL","40","CHIPPEWA","023","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","29,824,000",""
"SURVEY","2016","YEAR","","COUNTY","MINNESOTA","27","WEST CENTRAL","40","DOUGLAS","041","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","11,244,000",""
"SURVEY","2016","YEAR","","COUNTY","MINNESOTA","27","WEST CENTRAL","40","GRANT","051","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","26,191,000",""
"SURVEY","2016","YEAR","","COUNTY","MINNESOTA","27","WEST CENTRAL","40","LAC QUI PARLE","073","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","34,130,000",""
"SURVEY","2016","YEAR","","COUNTY","MINNESOTA","27","WEST CENTRAL","40","OTTER TAIL","111","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","29,769,000",""
"SURVEY","2016","YEAR","","COUNTY","MINNESOTA","27","WEST CENTRAL","40","POPE","121","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","21,535,000",""
"SURVEY","2016","YEAR","","COUNTY","MINNESOTA","27","WEST CENTRAL","40","STEVENS","149","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","28,712,000",""
"SURVEY","2016","YEAR","","COUNTY","MINNESOTA","27","WEST CENTRAL","40","SWIFT","151","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","36,727,000",""
"SURVEY","2016","YEAR","","COUNTY","MINNESOTA","27","WEST CENTRAL","40","TRAVERSE","155","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","27,010,000",""
"SURVEY","2016","YEAR","","COUNTY","MINNESOTA","27","WEST CENTRAL","40","WILKIN","167","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","21,568,000",""
"SURVEY","2016","YEAR","","COUNTY","MINNESOTA","27","WEST CENTRAL","40","YELLOW MEDICINE","173","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","38,846,000",""
"SURVEY","2015","YEAR","","COUNTY","MINNESOTA","27","CENTRAL","50","BENTON","009","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","8,047,000",""
"SURVEY","2015","YEAR","","COUNTY","MINNESOTA","27","CENTRAL","50","CARVER","019","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","11,470,000",""
"SURVEY","2015","YEAR","","COUNTY","MINNESOTA","27","CENTRAL","50","KANDIYOHI","067","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","28,625,000",""
"SURVEY","2015","YEAR","","COUNTY","MINNESOTA","27","CENTRAL","50","MCLEOD","085","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","21,480,000",""
"SURVEY","2015","YEAR","","COUNTY","MINNESOTA","27","CENTRAL","50","MEEKER","093","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","20,946,000",""
"SURVEY","2015","YEAR","","COUNTY","MINNESOTA","27","CENTRAL","50","MORRISON","097","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","14,418,000",""
"SURVEY","2015","YEAR","","COUNTY","MINNESOTA","27","CENTRAL","50","RENVILLE","129","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","51,621,000",""
"SURVEY","2015","YEAR","","COUNTY","MINNESOTA","27","CENTRAL","50","SCOTT","139","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","6,586,000",""
"SURVEY","2015","YEAR","","COUNTY","MINNESOTA","27","CENTRAL","50","SHERBURNE","141","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","3,228,000",""
"SURVEY","2015","YEAR","","COUNTY","MINNESOTA","27","CENTRAL","50","SIBLEY","143","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","27,493,000",""
"SURVEY","2015","YEAR","","COUNTY","MINNESOTA","27","CENTRAL","50","STEARNS","145","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","27,466,000",""
"SURVEY","2015","YEAR","","COUNTY","MINNESOTA","27","CENTRAL","50","TODD","153","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","10,490,000",""
"SURVEY","2015","YEAR","","COUNTY","MINNESOTA","27","CENTRAL","50","WADENA","159","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","2,424,000",""
"SURVEY","2015","YEAR","","COUNTY","MINNESOTA","27","CENTRAL","50","WRIGHT","171","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","13,506,000",""
"SURVEY","2015","YEAR","","COUNTY","MINNESOTA","27","EAST CENTRAL","60","ANOKA","003","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","979,000",""
"SURVEY","2015","YEAR","","COUNTY","MINNESOTA","27","EAST CENTRAL","60","CHISAGO","025","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","4,224,000",""
"SURVEY","2015","YEAR","","COUNTY","MINNESOTA","27","EAST CENTRAL","60","CROW WING","035","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","971,000",""
"SURVEY","2015","YEAR","","COUNTY","MINNESOTA","27","EAST CENTRAL","60","HENNEPIN","053","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","2,601,000",""
"SURVEY","2015","YEAR","","COUNTY","MINNESOTA","27","EAST CENTRAL","60","ISANTI","059","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","5,250,000",""
"SURVEY","2015","YEAR","","COUNTY","MINNESOTA","27","EAST CENTRAL","60","MILLE LACS","095","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","3,308,000",""
"SURVEY","2015","YEAR","","COUNTY","MINNESOTA","27","EAST CENTRAL","60","OTHER (COMBINED) COUNTIES","","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","2,288,000",""
"SURVEY","2015","YEAR","","COUNTY","MINNESOTA","27","EAST CENTRAL","60","PINE","115","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","2,106,000",""
"SURVEY","2015","YEAR","","COUNTY","MINNESOTA","27","EAST CENTRAL","60","WASHINGTON","163","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","3,448,000",""
"SURVEY","2015","YEAR","","COUNTY","MINNESOTA","27","NORTH CENTRAL","20","HUBBARD","057","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","1,010,000",""
"SURVEY","2015","YEAR","","COUNTY","MINNESOTA","27","NORTH CENTRAL","20","OTHER (COMBINED) COUNTIES","","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","1,509,000",""
"SURVEY","2015","YEAR","","COUNTY","MINNESOTA","27","NORTHEAST","30","ST. LOUIS","137","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","23,000",""
"SURVEY","2015","YEAR","","COUNTY","MINNESOTA","27","NORTHWEST","10","CLAY","027","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","18,197,000",""
"SURVEY","2015","YEAR","","COUNTY","MINNESOTA","27","NORTHWEST","10","MAHNOMEN","087","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","5,307,000",""
"SURVEY","2015","YEAR","","COUNTY","MINNESOTA","27","NORTHWEST","10","MARSHALL","089","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","4,757,000",""
"SURVEY","2015","YEAR","","COUNTY","MINNESOTA","27","NORTHWEST","10","NORMAN","107","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","13,791,000",""
"SURVEY","2015","YEAR","","COUNTY","MINNESOTA","27","NORTHWEST","10","OTHER (COMBINED) COUNTIES","","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","10,373,000",""
"SURVEY","2015","YEAR","","COUNTY","MINNESOTA","27","NORTHWEST","10","PENNINGTON","113","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","1,479,000",""
"SURVEY","2015","YEAR","","COUNTY","MINNESOTA","27","NORTHWEST","10","POLK","119","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","10,734,000",""
"SURVEY","2015","YEAR","","COUNTY","MINNESOTA","27","NORTHWEST","10","ROSEAU","135","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","896,000",""
"SURVEY","2015","YEAR","","COUNTY","MINNESOTA","27","SOUTH CENTRAL","80","BLUE EARTH","013","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","38,292,000",""
"SURVEY","2015","YEAR","","COUNTY","MINNESOTA","27","SOUTH CENTRAL","80","BROWN","015","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","28,498,000",""
"SURVEY","2015","YEAR","","COUNTY","MINNESOTA","27","SOUTH CENTRAL","80","FARIBAULT","043","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","43,668,000",""
"SURVEY","2015","YEAR","","COUNTY","MINNESOTA","27","SOUTH CENTRAL","80","FREEBORN","047","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","38,640,000",""
"SURVEY","2015","YEAR","","COUNTY","MINNESOTA","27","SOUTH CENTRAL","80","LE SUEUR","079","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","18,426,000",""
